S1 tank length [m],S1 dry mass [kg],S1 prop mass [kg],S1 residual prop mass [kg],S1 vac Isp [s],S1 vac thrust [kN],S1 slvl thrust [kN],S1 engine nozzle exit area [m^2],S1 tank wall thickness [mm],S1 sigma [-],S1 tank pressure [bara],S1 interstage wall thickness [mm],S2 tank length [m],S2 dry mass [kg],S2 prop mass [kg],S2 residual prop mass [kg],S2 vac Isp [s],S2 vac thrust [kN],S2 engine nozzle exit area [m^2],S2 tank wall thickness [mm],S2 sigma [-],S2 tank pressure [bara],S2 interstage wall thickness [mm],S3 dry mass [kg],S3 prop mass [kg],S3 residual prop mass [kg],S3 vac Isp [s],S3 vac thrust [kN],engine nozzle exit area [m^2]
27.056687403735413,2291.642,97894.1749957765,911.994408799719,322.0,1547.0,1546.99982672362,1.8,0.951,0.00410802787824046,4.186883726634927,3.382,2.4984272812049984,417.874,9107.12669560949,65.0063547901465,349.0,97.0,1.09,0.991,0.010613885502065145,4.361328125,3.382,327.0,9107.12669560949,8.00041575191877,305.0,1.6,0.067
27.056687403735413,2291.642,97894.1749957765,911.994408799719,322.0,1547.0,1546.99982672362,1.8,0.951,0.00410802787824046,4.186883726634927,3.382,2.4984272812049984,417.874,9107.12669560949,65.0063547901465,349.0,97.0,1.09,0.991,0.010613885502065145,4.361328125,3.382,327.0,9107.12669560949,8.00041575191877,305.0,1.6,0.067
