price_per_kg,total_price,thrust,interstage1_flux,interstage2_flux,S1_total_dry_mass,S2_total_dry_mass,residual_prop_s1,residual_prop_s2,residual_prop_s3,vacuum_isp_s1,vacuum_isp_s2,vacuum_isp_s3,vacuum_thrust_s1,vacuum_thrust_s2,vacuum_thrust_s3,engine_nozzle_exit_s1,engine_nozzle_exit_s2,engine_nozzle_exit_s3,payload_mass,q_alpha,length_conical_section,nosecone_semivertex_angle,rocket_diameter,stage1_length,stage2_length,stage3_length,fairing_length,d_n_gimbal_point,d_n_stage1_bottom_tank_head,d_n_stage1_bulkhead,d_n_stage1_top_tank_head,d_n_stage2_bottom_tank_head,d_n_stage2_bulkhead,d_n_stage2_top_tank_head,tlo_stage1_bottom_tank,tlo_stage1_top_tank,tlo_stage2_bottom_tank,tlo_stage2_top_tank,stage1_tank_pressure,stage2_tank_pressure,altitude_at_condition_min,altitude_at_condition_nominal,altitude_at_condition_max,mach_at_condition_min,mach_at_condition_nominal,mach_at_condition_max,time_to_maxQ_min,time_to_maxQ_nominal,time_to_maxQ_max,stage1_burntime,d_n_stage1_common_main_stage,d_n_stage1_thrust_module,d_n_unaccounted_S1,d_n_stage1_unburned_RP1,d_n_stage1_unburned_LOX,d_n_stage1_tank_system,d_n_stage1_pressurization,d_n_stage2_propulsion_system,d_n_stage2_reaction_control_system,d_n_stage2_prop_distribution_system,d_n_stage2_pressurization,d_n_stage2_unburned_RP1,d_n_stage2_unburned_LOX,d_n_stage2_tank_system,d_n_S3_dry,d_n_S3_prop,d_n_payload,d_n_fairing,d_n_stage1__stage2_interstage_bottom,d_n_stage1__stage2_interstage_flange,d_n_stage2__fairing_interstage_bottom,d_n_stage2__fairing_interstage_flange,mass_stage1_prop,mass_stage2_prop,mass_stage3_prop,engine_sealevel_thrust,engine_vacuum_thrust_s1,engine_vacuum_thrust_s2,engine_vacuum_isp_s1,engine_vacuum_isp_s2,engine_nozzle_area_s1,engine_nozzle_area_s2,odin_input_path
4724.163271460193,7610842.433532113,1546.99964041826,2167.3047276238335,854.348670510516,7920.135611094565,1767.5033425818772,911.999999738052,64.9999999966596,8.00000000015212,322.0,349.0,305.0,1547.0,97.0,1.6,1.8,1.09,0.067,1790.0506622836597,349.3640965877268,2.9,20.46,2.15,28.236146882084086,5.5837694759904,1.72,4.3,1.92425,1.92425,9.172706441345479,28.236146882084086,31.246146882084084,31.955174285938188,33.81991635807449,68975.1814574697,26226.304736680497,6795.627403794475,2583.888746689915,7.0,7.0,9.55457856235187,9.55457856235187,9.55457856235187,1.18577237050091,1.18577237050091,1.18577237050091,73.6680021878117,73.6680021878117,73.6680021878117,192.643049214613,1.92425,1.92425,1.92425,1.92425,1.92425,15.080198441042043,15.080198441042043,31.246146882084084,31.246146882084084,31.246146882084084,31.246146882084084,31.246146882084084,31.246146882084084,31.246146882084084,35.539916358074485,35.539916358074485,35.539916358074485,35.539916358074485,28.236146882084086,31.246146882084084,33.81991635807449,35.539916358074485,95289.2047215421,9298.14317023456,480.407,1365.02682374381,1547.0,97.0,322.0,349.0,1.8,1.09,.input/config_S1SS_S2SS_S3SS_IS1SS_IS2SS.txt
