tank_length_s1,tank_length_s2,interstage_length_s1,interstage_length_s2,complete_length_s1,complete_length_s2,complete_length,aspect_ratio,p1,p2,wall_thickness_s1_aftdome,wall_thickness_s1_lox_cylinder,wall_thickness_s1_rp1_cylinder,wall_thickness_s1_fddome,wall_thickness_s2_aftdome,wall_thickness_s2_lox_cylinder,wall_thickness_s2_rp1_cylinder,wall_thickness_s2_fddome,s1_tank_mass,s2_tank_mass,s1_interstage_mass,s2_interstage_mass,s1_interstage_thickness,s2_interstage_thickness,s1_sigma,s2_sigma
25.885031629573913,2.9604064919839406,3.01,1.505,30.819281629573915,6.60465649198394,41.72393812155785,19.40648284723621,7.0,7.0,2.846,1.896,1.896,2.846,2.846,1.896,1.896,2.846,732.0005035122208,169.74629254175676,175.04963693411025,59.947621848739495,4.462,2.6180000000000003,0.007815657382979334,0.01575028161743506
26.43527544737839,3.02543472693231,3.01,1.505,31.369525447378393,6.66968472693231,42.3392101743107,19.692655895028235,7.0,7.0,2.846,1.896,1.896,2.846,2.846,1.896,1.896,2.846,732.0005035122208,169.74629254175676,181.53938511326862,36.169200000000004,4.635,1.5,0.007653102925827035,0.015414034672795795
26.419002724819556,3.0450974236866046,3.01,1.505,31.353252724819555,6.689347423686605,42.34260014850616,19.694232627212166,7.0,7.0,2.846,1.896,1.896,2.846,2.846,1.896,1.896,2.846,732.0005035122208,169.74629254175676,184.59858596565613,36.169200000000004,4.7170000000000005,1.5,0.0076578131674283414,0.015315171848572232
