tank_length_s1,tank_length_s2,interstage_length_s1,interstage_length_s2,complete_length_s1,complete_length_s2,complete_length,aspect_ratio,p1,p2,wall_thickness_s1_aftdome,wall_thickness_s1_lox_cylinder,wall_thickness_s1_rp1_cylinder,wall_thickness_s1_fddome,wall_thickness_s2_aftdome,wall_thickness_s2_lox_cylinder,wall_thickness_s2_rp1_cylinder,wall_thickness_s2_fddome,s1_tank_mass,s2_tank_mass,s1_interstage_mass,s2_interstage_mass,s1_interstage_thickness,s2_interstage_thickness,s1_sigma,s2_sigma
25.885031629573913,2.9604064919839406,3.01,1.505,30.819281629573915,6.60465649198394,41.72393812155785,19.40648284723621,7.0,7.0,5.869,3.834,3.834,5.869,5.869,3.834,3.834,5.869,2501.6078251161484,584.4687901657054,634.0945435062151,210.33006320877485,9.331999999999999,5.3790000000000004,0.02670996751214869,0.054231217093869064
26.29414734092367,2.753415551790145,3.01,1.505,31.22839734092367,6.397665551790145,41.926062892713816,19.5004943687041,7.0,7.0,5.869,3.834,3.834,5.869,5.869,3.834,3.834,5.869,2501.6078251161484,584.4687901657054,668.8947184170472,213.72893967093236,9.854999999999999,5.47,0.026294706985980913,0.05827786100152549
26.336683997850486,2.7182699736539764,3.01,1.505,31.270933997850484,6.362519973653976,41.933453971504456,19.503932079769516,7.0,7.0,5.869,3.834,3.834,5.869,5.869,3.834,3.834,5.869,2501.6078251161484,584.4687901657054,667.8756204898872,214.03025926602155,9.838999999999999,5.477,0.026252271286024705,0.05902569656394373
