price_per_kg,total_price,thrust,interstage1_flux,interstage2_flux,S1_total_dry_mass,S2_total_dry_mass,residual_prop_s1,residual_prop_s2,residual_prop_s3,vacuum_isp_s1,vacuum_isp_s2,vacuum_isp_s3,vacuum_thrust_s1,vacuum_thrust_s2,vacuum_thrust_s3,engine_nozzle_exit_s1,engine_nozzle_exit_s2,engine_nozzle_exit_s3,payload_mass,q_alpha,length_conical_section,nosecone_semivertex_angle,rocket_diameter,stage1_length,stage2_length,stage3_length,fairing_length,d_n_gimbal_point,d_n_stage1_bottom_tank_head,d_n_stage1_bulkhead,d_n_stage1_top_tank_head,d_n_stage2_bottom_tank_head,d_n_stage2_bulkhead,d_n_stage2_top_tank_head,tlo_stage1_bottom_tank,tlo_stage1_top_tank,tlo_stage2_bottom_tank,tlo_stage2_top_tank,stage1_tank_pressure,stage2_tank_pressure,altitude_at_condition_min,altitude_at_condition_nominal,altitude_at_condition_max,mach_at_condition_min,mach_at_condition_nominal,mach_at_condition_max,time_to_maxQ_min,time_to_maxQ_nominal,time_to_maxQ_max,stage1_burntime,d_n_stage1_common_main_stage,d_n_stage1_thrust_module,d_n_unaccounted_S1,d_n_stage1_unburned_RP1,d_n_stage1_unburned_LOX,d_n_stage1_tank_system,d_n_stage1_pressurization,d_n_stage2_propulsion_system,d_n_stage2_reaction_control_system,d_n_stage2_prop_distribution_system,d_n_stage2_pressurization,d_n_stage2_unburned_RP1,d_n_stage2_unburned_LOX,d_n_stage2_tank_system,d_n_S3_dry,d_n_S3_prop,d_n_payload,d_n_fairing,d_n_stage1__stage2_interstage_bottom,d_n_stage1__stage2_interstage_flange,d_n_stage2__fairing_interstage_bottom,d_n_stage2__fairing_interstage_flange,mass_stage1_prop,mass_stage2_prop,mass_stage3_prop,engine_sealevel_thrust,engine_vacuum_thrust_s1,engine_vacuum_thrust_s2,engine_vacuum_isp_s1,engine_vacuum_isp_s2,engine_nozzle_area_s1,engine_nozzle_area_s2,odin_input_path
6073.169131539875,11269836.689134968,1546.99976413666,2711.7432692833663,1481.1735006753029,7214.4934456060355,1641.499049431727,912.000000569916,64.9999999996687,7.99999999997085,322.0,349.0,305.0,1547.0,97.0,1.6,1.8,1.09,0.067,2061.86267737459,347.0763381629844,2.9,20.46,2.15,28.260933997850486,5.728269973653976,1.72,4.3,1.92425,1.92425,9.179534847892697,28.260933997850486,31.270933997850484,32.01976870133643,33.98920397150446,69040.10872735352,26250.991911541267,7174.131417676749,2727.8066226907795,7.0,7.0,9.57925889689941,9.57925889689941,9.57925889689941,1.18566031010068,1.18566031010068,1.18566031010068,73.7102148015694,73.7102148015694,73.7102148015694,192.707789139968,1.92425,1.92425,1.92425,1.92425,1.92425,15.092591998925244,15.092591998925244,31.270933997850484,31.270933997850484,31.270933997850484,31.270933997850484,31.270933997850484,31.270933997850484,31.270933997850484,35.70920397150446,35.70920397150446,35.70920397150446,35.70920397150446,28.260933997850486,31.270933997850484,33.98920397150446,35.70920397150446,95320.9212761208,9874.60258845443,480.407,1365.02682392736,1547.0,97.0,322.0,349.0,1.8,1.09,.input/config_S1AL_S2AL_S3AL_IS1AL_IS2AL.txt
